SIRUTA;NIV;SIRSUP;TIP;DENLOC;ULT;MED;JUD;PREFIX;REGIUNE;CODP;FSJ;FS2;FS3;FSL;FICTIV
160822;3;160779;23;VULTURU;1;3;36;0;2;827139;38;41505;3013606;15226;0
160831;2;369;3;MIHAI BRAVU;0;3;36;0;2;0;38;41582;;15227;0
160840;3;160831;22;MIHAI BRAVU;1;3;36;0;2;827140;38;41582;1007461;15228;0
160859;3;160831;23;SATU NOU;1;3;36;0;2;827141;38;41582;3010686;15229;0
160868;3;160831;23;TURDA;1;3;36;0;2;827142;38;41582;3012392;15230;0
160877;2;369;3;MIHAIL KOGALNICEANU;0;3;36;0;2;0;38;41588;;15231;0
160886;3;160877;22;MIHAIL KOGALNICEANU;1;3;36;0;2;827145;38;41588;1007481;15232;0
160895;3;160877;23;LASTUNI;1;3;36;0;2;827146;38;41588;3006505;15233;0
160902;3;160877;23;RANDUNICA;1;3;36;0;2;827147;38;41588;3009803;15234;0
160911;2;369;3;MURIGHIOL;0;3;36;0;2;0;38;41774;;15235;0
160920;3;160911;22;MURIGHIOL;1;3;36;0;2;827150;38;41774;1007841;15236;0
160939;3;160911;23;COLINA;1;3;36;0;2;827151;38;41774;3003082;15237;0
160948;3;160911;23;DUNAVATU DE JOS;1;3;36;0;2;827152;38;41774;3004473;15238;0
160957;3;160911;23;DUNAVATU DE SUS;1;3;36;0;2;827153;38;41774;3004474;15239;0
160966;3;160911;23;PLOPUL;1;3;36;0;2;827154;38;41774;3009051;15240;0
160975;3;160911;23;SARINASUF;1;3;36;0;2;827156;38;41774;3010586;15241;0
160984;3;160911;23;UZLINA;1;3;36;0;2;827157;38;41774;3012615;15242;0
160993;2;369;3;NALBANT;0;3;36;0;2;0;38;41782;;15243;0
161008;3;160993;22;NALBANT;1;3;36;0;2;827160;38;41782;1007881;15244;0
161017;3;160993;23;NICOLAE BALCESCU;1;3;36;0;2;827161;38;41782;3008027;15245;0
161026;3;160993;23;TRESTENIC;1;3;36;0;2;827162;38;41782;3012299;15246;0
161035;2;369;3;NICULITEL;0;3;36;0;2;0;38;41811;;15247;0
161044;3;161035;22;NICULITEL;1;3;36;0;2;827165;38;41811;1008049;15248;0
161053;2;369;3;NUFARU;0;3;36;0;2;0;38;41821;;15249;0
161062;3;161053;22;NUFARU;1;3;36;0;2;827170;38;41821;1008111;15250;0
161071;3;161053;23;ILGANII DE JOS;1;3;36;0;2;827171;38;41821;3006122;15251;0
161080;3;161053;23;MALCOCI;1;3;36;0;2;827172;38;41821;3007057;15252;0
161099;3;161053;23;VICTORIA;1;3;36;0;2;827173;38;41821;3013352;15253;0
161106;2;369;3;OSTROV;0;3;36;0;2;0;38;42095;;15254;0
161115;3;161106;22;OSTROV;1;3;36;0;2;827175;38;42095;1008389;15255;0
161124;3;161106;23;PIATRA;1;3;36;0;2;827176;38;42095;3008840;15256;0
161133;2;369;3;PARDINA;0;3;36;0;2;0;38;42125;;15257;0
161142;3;161133;22;PARDINA;1;3;36;0;2;827180;38;42125;1008588;15258;0
161151;2;369;3;PECENEAGA;0;3;36;0;2;0;38;42148;;15259;0
161160;3;161151;22;PECENEAGA;1;3;36;0;2;827185;38;42148;1008686;15260;0
161179;2;369;3;SARICHIOI;0;3;36;0;2;0;38;42532;;15261;0
161188;3;161179;22;SARICHIOI;1;3;36;0;2;827190;38;42532;1010582;15262;0
161197;3;161179;23;ENISALA;1;3;36;0;2;827191;38;42532;3004505;15263;0
161204;3;161179;23;SABANGIA;1;3;36;0;2;827192;38;42532;3010238;15264;0
161213;3;161179;23;VISTERNA;1;3;36;0;2;827193;38;42532;3013445;15265;0
161222;3;161179;23;ZEBIL;1;3;36;0;2;827194;38;42532;3013686;15266;0
161231;2;369;3;SFANTU GHEORGHE;0;3;36;0;2;0;38;42606;;15267;0
161240;3;161231;22;SFANTU GHEORGHE;1;3;36;0;2;827195;38;42606;1010966;15268;0
161259;2;369;3;SLAVA CERCHEZA;0;3;36;0;2;0;38;42657;;15269;0
161268;3;161259;22;SLAVA CERCHEZA;1;3;36;0;2;827200;38;42657;1011162;15270;0
161277;3;161259;23;SLAVA RUSA;1;3;36;0;2;827201;38;42657;3011163;15271;0
161286;2;369;3;SMARDAN;0;3;36;0;2;0;38;42667;;15272;0
161295;3;161286;22;SMARDAN;1;3;36;0;2;827205;38;42667;1011220;15273;0
161302;2;369;3;SOMOVA;0;3;36;0;2;0;38;42688;;15274;0
161311;3;161302;22;SOMOVA;1;3;36;0;2;827210;38;42688;1011320;15275;0
161320;3;161302;23;MINERI;1;3;36;0;2;827211;38;42688;3007533;15276;0
161339;3;161302;23;PARCHES;1;3;36;0;2;827212;38;42688;3008586;15277;0
161348;2;369;3;STEJARU;0;3;36;0;2;0;38;42728;;15278;0
161357;3;161348;22;STEJARU;1;3;36;0;2;827215;38;42728;1011500;15279;0
161366;3;161348;23;MINA ALTAN TEPE;1;3;36;0;2;827216;38;42728;3007530;15280;0
161375;3;161348;23;VASILE ALECSANDRI;1;3;36;0;2;827217;38;42728;3013274;15281;0
161384;2;369;3;TOPOLOG;0;3;36;0;2;0;38;42885;;15282;0
161393;3;161384;22;TOPOLOG;1;3;36;0;2;827220;38;42885;1012252;15283;0
161400;3;161384;23;CALFA;1;3;36;0;2;827221;38;42885;3002061;15284;0
161419;3;161384;23;CERBU;1;3;36;0;2;827222;38;42885;3002482;15285;0
161428;3;161384;23;FAGARASU NOU;1;3;36;0;2;827223;38;42885;3004538;15286;0
161437;3;161384;23;LUMINITA;1;3;36;0;2;827224;38;42885;3006780;15287;0
161446;3;161384;23;MAGURELE;1;3;36;0;2;827226;38;42885;3007014;15288;0
161455;3;161384;23;SAMBATA NOUA;1;3;36;0;2;827227;38;42885;3010394;15289;0
161464;2;369;3;TURCOAIA;0;3;36;0;2;0;38;42919;;15290;0
161473;3;161464;22;TURCOAIA;1;3;36;0;2;827230;38;42919;1012390;15291;0
161482;2;369;3;VALEA NUCARILOR;0;3;36;0;2;0;38;43013;;15294;0
161491;3;161482;22;VALEA NUCARILOR;1;3;36;0;2;827235;38;43013;1012963;15295;0
161507;3;161482;23;AGIGHIOL;1;3;36;0;2;827236;38;43013;3000063;15296;0
161516;3;161482;23;IAZURILE;1;3;36;0;2;827237;38;43013;3006043;15297;0
161561;2;369;3;VALEA TEILOR;;3;36;0;2;0;38;43020;;15298;0
160608;3;161561;22;VALEA TEILOR;1;3;36;0;2;827108;38;43020;1013067;15299;0
161543;2;369;3;VACARENI;;3;36;0;2;0;38;42969;;15292;0
160715;3;161543;22;VACARENI;1;3;36;0;2;827125;38;42969;1012620;15293;0
378;1;1;40;JUDETUL VASLUI;0;0;37;0;1;0;39;;;15300;0
161945;2;378;1;MUNICIPIUL VASLUI;0;1;37;0;1;0;39;11764;;15301;0
161954;3;161945;9;VASLUI;1;1;37;0;1;730040;39;11764;1013277;15302;0
161963;3;161945;10;BAHNARI;1;1;37;0;1;730001;39;11764;2000477;15303;0
161972;3;161945;10;BRODOC;1;1;37;0;1;730002;39;11764;2001672;15304;0
161981;3;161945;10;MOARA GRECILOR;1;1;37;0;1;730003;39;11764;2007617;15305;0
161990;3;161945;10;REDIU;1;1;37;0;1;730004;39;11764;2009940;15306;0
162005;3;161945;10;VIISOARA;1;1;37;0;1;730005;39;11764;2013394;15307;0
161794;2;378;4;MUNICIPIUL BARLAD;0;1;37;0;1;0;39;21673;;15308;0
161801;3;161794;9;BARLAD;1;1;37;0;1;731184;39;21673;1000776;15309;0
161829;2;378;4;MUNICIPIUL HUSI;0;1;37;0;1;0;39;21711;;15310;0
161838;3;161829;9;HUSI;1;1;37;0;1;735100;39;21711;1005984;15311;0
164981;2;378;2;ORAS MURGENI;0;1;37;0;1;0;39;31979;;15312;0
164990;3;164981;17;MURGENI;1;1;37;0;1;737370;39;31979;1007835;15313;0
165005;3;164981;18;CARJA;1;1;37;0;1;737371;39;31979;2002280;15314;0
165050;3;164981;18;FLORENI;1;1;37;0;1;737372;39;31979;2004784;15315;0
165014;3;164981;18;LATESTI;1;1;37;0;1;737373;39;31979;2006506;15316;0
165041;3;164981;18;RAIU;1;1;37;0;1;737374;39;31979;2009783;15317;0
165023;3;164981;18;SARATENI;1;1;37;0;1;737376;39;31979;2010547;15318;0
165032;3;164981;18;SCHINENI;1;1;37;0;1;737377;39;31979;2010766;15319;0
161856;2;378;2;ORAS NEGRESTI;0;1;37;0;1;0;39;31983;;15320;0
161865;3;161856;17;NEGRESTI;1;1;37;0;1;735200;39;31983;1007968;15321;0
161874;3;161856;19;CAZANESTI;1;1;37;0;1;735201;39;31983;3002420;15322;0
161883;3;161856;19;CIOATELE;1;1;37;0;1;735202;39;31983;3002759;15323;0
161892;3;161856;19;GLODENI;1;1;37;0;1;735203;39;31983;3005352;15324;0
161909;3;161856;19;PARPANITA;1;1;37;0;1;735204;39;31983;3008601;15325;0
161918;3;161856;19;POIANA;1;1;37;0;1;735205;39;31983;3009204;15326;0
161927;3;161856;19;VALEA MARE;1;1;37;0;1;735206;39;31983;3012924;15327;0
162014;2;378;3;ALBESTI;0;3;37;0;1;0;39;40029;;15328;0
162023;3;162014;22;ALBESTI;1;3;37;0;1;737005;39;40029;1000101;15329;0
162032;3;162014;23;CORNI-ALBESTI;1;3;37;0;1;737006;39;40029;3003274;15330;0
162041;3;162014;23;CRASNA;1;3;37;0;1;737007;39;40029;3003536;15331;0
162050;3;162014;23;GURA ALBESTI;1;3;37;0;1;737008;39;40029;3005591;15332;0
162069;2;378;3;ALEXANDRU VLAHUTA;0;3;37;0;1;0;39;40038;;15333;0
162078;3;162069;22;ALEXANDRU VLAHUTA;1;3;37;0;1;737010;39;40038;1000134;15334;0
162087;3;162069;23;BUDA;1;3;37;0;1;737011;39;40038;3001778;15335;0
162096;3;162069;23;GHICANI;1;3;37;0;1;737012;39;40038;3005204;15336;0
162121;3;162069;23;MORARENI;1;3;37;0;1;737016;39;40038;3007693;15337;0
162149;2;378;3;ARSURA;0;3;37;0;1;0;39;40088;;15338;0
162158;3;162149;22;ARSURA;1;3;37;0;1;737020;39;40088;1000335;15339;0
162167;3;162149;23;FUNDATURA;1;3;37;0;1;737021;39;40088;3004918;15340;0
162176;3;162149;23;MIHAIL KOGALNICEANU;1;3;37;0;1;737022;39;40088;3007482;15341;0
162185;3;162149;23;PAHNESTI;1;3;37;0;1;737023;39;40088;3008486;15342;0
162194;2;378;3;BANCA;0;3;37;0;1;0;39;40162;;15360;0
162201;3;162194;22;GARA BANCA;1;3;37;0;1;737027;39;40162;1005048;15361;0
162318;3;162194;23;1 DECEMBRIE;1;3;37;0;1;737026;39;40162;3000002;15362;0
162210;3;162194;23;BANCA;1;3;37;0;1;737025;39;40162;3000672;15363;0
162229;3;162194;23;GHERMANESTI;1;3;37;0;1;737028;39;40162;3005198;15364;0
162238;3;162194;23;MICLESTI;1;3;37;0;1;737029;39;40162;3007424;15365;0
162247;3;162194;23;MITOC;1;3;37;0;1;737031;39;40162;3007592;15366;0
162256;3;162194;23;SATU NOU;1;3;37;0;1;737032;39;40162;3010691;15369;0
162265;3;162194;23;SALCIOARA;1;3;37;0;1;737033;39;40162;3010347;15367;0
162274;3;162194;23;SARBI;1;3;37;0;1;737034;39;40162;3010570;15368;0
162283;3;162194;23;STOISESTI;1;3;37;0;1;737036;39;40162;3011549;15370;0
162292;3;162194;23;STRAMTURA-MITOC;1;3;37;0;1;737037;39;40162;3011581;15371;0
162309;3;162194;23;TIFU;1;3;37;0;1;737038;39;40162;3012090;15372;0
162327;2;378;3;BACANI;0;3;37;0;1;0;39;40109;;15343;0
162336;3;162327;22;BACANI;1;3;37;0;1;737045;39;40109;1000416;15344;0
162345;3;162327;23;BALTATENI;1;3;37;0;1;737046;39;40109;3000638;15345;0
162354;3;162327;23;DRUJESTI;1;3;37;0;1;737047;39;40109;3004356;15346;0
162363;3;162327;23;SUSENI;1;3;37;0;1;737048;39;40109;3011738;15347;0
162372;3;162327;23;VULPASENI;1;3;37;0;1;737049;39;40109;3013588;15348;0
162381;2;378;3;BACESTI;0;3;37;0;1;0;39;40110;;15349;0
162390;3;162381;22;BACESTI;1;3;37;0;1;737050;39;40110;1000427;15350;0
162407;3;162381;23;ARMASENI;1;3;37;0;1;737051;39;40110;3000314;15351;0
162416;3;162381;23;BABUSA;1;3;37;0;1;737052;39;40110;3000410;15352;0
162425;3;162381;23;PALTINIS;1;3;37;0;1;737053;39;40110;3008522;15353;0
162434;3;162381;23;TIBANESTII BUHLII;1;3;37;0;1;737054;39;40110;3012064;15354;0
162443;3;162381;23;VOVRIESTI;1;3;37;0;1;737056;39;40110;3013570;15355;0
162452;2;378;3;BALTENI;0;3;37;0;1;0;39;40157;;15356;0
162461;3;162452;22;BALTENI;1;3;37;0;1;737060;39;40157;1000651;15357;0
162470;3;162452;23;BALTENI-DEAL;1;3;37;0;1;737061;39;40157;3000653;15358;0
162489;3;162452;23;CHETRESTI;1;3;37;0;1;737062;39;40157;3002607;15359;0
162498;2;378;3;BEREZENI;0;3;37;0;1;0;39;40235;;15373;0
162504;3;162498;22;BEREZENI;1;3;37;0;1;737065;39;40235;1001004;15374;0
162513;3;162498;23;MUSATA;1;3;37;0;1;737066;39;40235;3007843;15375;0
162522;3;162498;23;RANCENI;1;3;37;0;1;737067;39;40235;3009802;15376;0
162531;3;162498;23;SATU NOU;1;3;37;0;1;737068;39;40235;3010689;15377;0
162540;3;162498;23;STUHULET;1;3;37;0;1;737069;39;40235;3011624;15378;0
162559;2;378;3;BLAGESTI;0;3;37;0;1;0;39;40273;;15379;0
162568;3;162559;22;BLAGESTI;1;3;37;0;1;737070;39;40273;1001131;15380;0
162577;3;162559;23;IGESTI;1;3;37;0;1;737071;39;40273;3006100;15381;0
162586;3;162559;23;SIPENI;1;3;37;0;1;737072;39;40273;3011099;15382;0
162595;2;378;3;BOGDANA;0;3;37;0;1;0;39;40295;;15383;0
162602;3;162595;22;BOGDANA;1;3;37;0;1;737075;39;40295;1001254;15384;0
162611;3;162595;23;ARSITA;1;3;37;0;1;737076;39;40295;3000333;15385;0
162620;3;162595;23;FANTANA BLANARULUI;1;3;37;0;1;737077;39;40295;3004587;15386;0
162639;3;162595;23;GAVANU;1;3;37;0;1;737078;39;40295;3005122;15387;0
162648;3;162595;23;LACU BABEI;1;3;37;0;1;737079;39;40295;3006443;15388;0
162657;3;162595;23;PLOPENI;1;3;37;0;1;737081;39;40295;3009022;15389;0
162666;3;162595;23;SIMILISOARA;1;3;37;0;1;737082;39;40295;3011056;15390;0
162675;3;162595;23;SUCEVENI;1;3;37;0;1;737083;39;40295;3011652;15391;0
162684;3;162595;23;VERDES;1;3;37;0;1;737084;39;40295;3013310;15392;0
162693;2;378;3;BOGDANESTI;0;3;37;0;1;0;39;40298;;15393;0
162700;3;162693;22;BOGDANESTI;1;3;37;0;1;737085;39;40298;1001268;15394;0
162719;3;162693;23;BUDA;1;3;37;0;1;737086;39;40298;3001782;15395;0
162728;3;162693;23;HOROIATA;1;3;37;0;1;737087;39;40298;3005929;15396;0
162737;3;162693;23;HUPCA;1;3;37;0;1;737088;39;40298;3005971;15397;0
162746;3;162693;23;ORGOIESTI;1;3;37;0;1;737089;39;40298;3008339;15398;0
162755;3;162693;23;ULEA;1;3;37;0;1;737091;39;40298;3012464;15399;0
162764;3;162693;23;UNTESTI;1;3;37;0;1;737092;39;40298;3012538;15400;0
162773;3;162693;23;VISINARI;1;3;37;0;1;737093;39;40298;3013437;15401;0
162782;3;162693;23;VLADESTI;1;3;37;0;1;737094;39;40298;3013482;15402;0
162791;2;378;3;BOGDANITA;0;3;37;0;1;0;39;40301;;15403;0
162808;3;162791;22;BOGDANITA;1;3;37;0;1;737095;39;40301;1001272;15404;0
162817;3;162791;23;CEPESTI;1;3;37;0;1;737097;39;40301;3002464;15406;0
162826;3;162791;23;CARTIBASI;1;3;37;0;1;737096;39;40301;3002335;15405;0
162835;3;162791;23;COROIESTI;1;3;37;0;1;737098;39;40301;3003301;15407;0
162844;3;162791;23;RADAESTI;1;3;37;0;1;737099;39;40301;3009727;15408;0
162853;3;162791;23;SCHITU;1;3;37;0;1;737101;39;40301;3010774;15409;0
162862;3;162791;23;TUNSESTI;1;3;37;0;1;737102;39;40301;3012378;15410;0
162871;2;378;3;BOTESTI;0;3;37;0;1;0;39;40334;;15411;0
162880;3;162871;22;BOTESTI;1;3;37;0;1;737105;39;40334;1001447;15412;0
162899;3;162871;23;GANESTI;1;3;37;0;1;737106;39;40334;3005043;15413;0
162906;3;162871;23;GUGESTI;1;3;37;0;1;737107;39;40334;3005585;15414;0
162915;3;162871;23;TALPIGENI;1;3;37;0;1;737108;39;40334;3011789;15415;0
162924;2;378;3;BUNESTI-AVERESTI;0;3;37;0;1;0;39;40440;;15416;0
162933;3;162924;22;AVERESTI;1;3;37;0;1;737115;39;40440;1000372;15417;0
162942;3;162924;23;ARMASENI;1;3;37;0;1;737111;39;40440;3000313;15418;0
162951;3;162924;23;BUNESTI;1;3;37;0;1;737112;39;40440;3001891;15419;0
162960;3;162924;23;PLOPI;1;3;37;0;1;737113;39;40440;3009032;15420;0
162979;3;162924;23;PODU OPRII;1;3;37;0;1;737114;39;40440;3009129;15421;0
162988;3;162924;23;ROSIORI;1;3;37;0;1;737116;39;40440;3010100;15422;0
162997;3;162924;23;TABALAESTI;1;3;37;0;1;737117;39;40440;3011758;15423;0
167268;2;378;3;CIOCANI;;3;37;0;1;0;39;40614;;15424;0
165292;3;167268;22;CIOCANI;1;3;37;0;1;737406;39;40614;1002784;15425;0
165309;3;167268;23;CRANG;1;3;37;0;1;737407;39;40614;3003519;15426;0
165318;3;167268;23;CRANGU NOU;1;3;37;0;1;737408;39;40614;3003526;15427;0
165327;3;167268;23;PODU PETRIS;1;3;37;0;1;737409;39;40614;3009130;15428;0
163002;2;378;3;CODAESTI;0;3;37;0;1;0;39;40663;;15429;0
163011;3;163002;22;CODAESTI;1;3;37;0;1;737130;39;40663;1003036;15430;0
163020;3;163002;23;GHERGHELEU;1;3;37;0;1;737131;39;40663;3005188;15431;0
163039;3;163002;23;PRIBESTI;1;3;37;0;1;737132;39;40663;3009511;15432;0
163048;3;163002;23;REDIU GALIAN;1;3;37;0;1;737133;39;40663;3009942;15433;0
163057;2;378;3;COROIESTI;0;3;37;0;1;0;39;40719;;15434;0
163066;3;163057;22;COROIESTI;1;3;37;0;1;737135;39;40719;1003302;15435;0
163075;3;163057;23;CHILIENI;1;3;37;0;1;737136;39;40719;3002637;15436;0
163084;3;163057;23;COROIESTII DE SUS;1;3;37;0;1;737137;39;40719;3003303;15437;0
163093;3;163057;23;HREASCA;1;3;37;0;1;737138;39;40719;3005947;15438;0
163100;3;163057;23;MIRENI;1;3;37;0;1;737139;39;40719;3007559;15439;0
163119;3;163057;23;MOVILENI;1;3;37;0;1;737141;39;40719;3007776;15440;0
163128;3;163057;23;PACURARESTI;1;3;37;0;1;737142;39;40719;3008425;15441;0
163137;2;378;3;COSTESTI;0;3;37;0;1;0;39;40737;;15442;0
163146;3;163137;22;COSTESTI;1;3;37;0;1;737145;39;40737;1003381;15443;0
163155;3;163137;23;CHITCANI;1;3;37;0;1;737146;39;40737;3002706;15444;0
163164;3;163137;23;DINGA;1;3;37;0;1;737147;39;40737;3004078;15445;0
163173;3;163137;23;PARVESTI;1;3;37;0;1;737148;39;40737;3008613;15446;0
163182;3;163137;23;PUNTISENI;1;3;37;0;1;737149;39;40737;3009617;15447;0
163191;3;163137;23;RADESTI;1;3;37;0;1;737151;39;40737;3009742;15448;0
167277;2;378;3;COZMESTI;;3;37;0;1;0;39;40759;;15449;0
163404;3;167277;22;BALESTI;1;3;37;0;1;737177;39;40759;1000588;15450;0
163413;3;167277;23;COZMESTI;1;3;37;0;1;737178;39;40759;3003481;15451;0
163422;3;167277;23;FASTACI;1;3;37;0;1;737179;39;40759;3004645;15452;0
163459;3;167277;23;HORDILESTI;1;3;37;0;1;737183;39;40759;3005902;15453;0
163208;2;378;3;CRETESTI;0;3;37;0;1;0;39;40774;;15454;0
163217;3;163208;22;CRETESTI;1;3;37;0;1;737155;39;40774;1003553;15455;0
163226;3;163208;23;BUDESTI;1;3;37;0;1;737156;39;40774;3001806;15456;0
163235;3;163208;23;CRETESTII DE SUS;1;3;37;0;1;737157;39;40774;3003554;15457;0
163244;3;163208;23;SATU NOU;1;3;37;0;1;737158;39;40774;3010685;15458;0
163253;2;378;3;DANESTI;0;3;37;0;1;0;39;40835;;15459;0
163262;3;163253;22;DANESTI;1;3;37;0;1;737160;39;40835;1003855;15460;0
163271;3;163253;23;BEREASA;1;3;37;0;1;737161;39;40835;3000988;15461;0
163280;3;163253;23;BOTOAIA;1;3;37;0;1;737162;39;40835;3001455;15462;0
163299;3;163253;23;EMIL RACOVITA;1;3;37;0;1;737163;39;40835;3004501;15463;0
163306;3;163253;23;RASCANI;1;3;37;0;1;737164;39;40835;3009831;15464;0
163315;3;163253;23;TATARANI;1;3;37;0;1;737166;39;40835;3011920;15465;0
163324;2;378;3;DELENI;0;3;37;0;1;0;39;40855;;15466;0
163333;3;163324;22;DELENI;1;3;37;0;1;737170;39;40855;1004013;15467;0
163342;3;163324;23;BULBOACA;1;3;37;0;1;737171;39;40855;3001859;15468;0
163351;3;163324;23;MORENI;1;3;37;0;1;737172;39;40855;3007706;15469;0
163360;3;163324;23;ZIZINCA;1;3;37;0;1;737173;39;40855;3013718;15470;0
163379;2;378;3;DELESTI;0;3;37;0;1;0;39;40856;;15471;0
163388;3;163379;22;DELESTI;1;3;37;0;1;737175;39;40856;1004017;15472;0
163397;3;163379;23;ALBESTI;1;3;37;0;1;737176;39;40856;3000100;15473;0
163431;3;163379;23;FUNDATURA;1;3;37;0;1;737181;39;40856;3004920;15474;0
163440;3;163379;23;HARSOVA;1;3;37;0;1;737182;39;40856;3005758;15475;0
163468;3;163379;23;MANASTIREA;1;3;37;0;1;737184;39;40856;3007122;15476;0
163477;3;163379;23;RADUIESTI;1;3;37;0;1;737186;39;40856;3009764;15477;0
164277;2;378;3;DIMITRIE CANTEMIR;0;3;37;0;1;0;39;40871;;15478;0
164286;3;164277;22;HURDUGI;1;3;37;0;1;737193;39;40871;1005973;15479;0
164295;3;164277;23;GRUMEZOAIA;1;3;37;0;1;737191;39;40871;3005578;15480;0
164302;3;164277;23;GUSITEI;1;3;37;0;1;737192;39;40871;3005671;15481;0
164311;3;164277;23;PLOTONESTI;1;3;37;0;1;737194;39;40871;3009060;15482;0
164320;3;164277;23;URLATI;1;3;37;0;1;737196;39;40871;3012565;15483;0
167286;2;378;3;DODESTI;;3;37;0;1;0;39;40896;;15484;0
166725;3;167286;22;DODESTI;1;3;37;0;1;737576;39;40896;1004162;15485;0
166743;3;167286;23;URDESTI;1;3;37;0;1;737578;39;40896;3012545;15486;0
163486;2;378;3;DRAGOMIRESTI;0;3;37;0;1;0;39;40931;;15487;0
163495;3;163486;22;DRAGOMIRESTI;1;3;37;0;1;737200;39;40931;1004299;15488;0
163501;3;163486;23;BABUTA;1;3;37;0;1;737201;39;40931;3000411;15489;0
163510;3;163486;23;BELZENI;1;3;37;0;1;737202;39;40931;3000953;15490;0
163529;3;163486;23;BOTOI;1;3;37;0;1;737203;39;40931;3001456;15491;0
163538;3;163486;23;CIUPERCA;1;3;37;0;1;737204;39;40931;3002919;15492;0
163547;3;163486;23;DOAGELE;1;3;37;0;1;737206;39;40931;3004091;15493;0
163556;3;163486;23;POIANA PIETREI;1;3;37;0;1;737207;39;40931;3009245;15494;0
163565;3;163486;23;POPESTI;1;3;37;0;1;737208;39;40931;3009381;15495;0
163574;3;163486;23;RADENI;1;3;37;0;1;737209;39;40931;3009736;15496;0
163583;3;163486;23;SEMENEA;1;3;37;0;1;737211;39;40931;3010902;15497;0
163592;3;163486;23;TULESTI;1;3;37;0;1;737212;39;40931;3012367;15498;0
163609;3;163486;23;VLADIA;1;3;37;0;1;737213;39;40931;3013484;15499;0
163618;2;378;3;DRANCENI;0;3;37;0;1;0;39;40947;;15500;0
163654;3;163618;22;GHERMANESTI;1;3;37;0;1;737223;39;40947;1005199;15501;0
163636;3;163618;23;ALBITA;1;3;37;0;1;737221;39;40947;3000114;15502;0
163645;3;163618;23;BAILE DRANCENI;1;3;37;0;1;737222;39;40947;3000506;15503;0
163627;3;163618;23;DRANCENI;1;3;37;0;1;737220;39;40947;3004331;15504;0
163663;3;163618;23;RASESTI;1;3;37;0;1;737224;39;40947;3009836;15505;0
163672;3;163618;23;SOPARLENI;1;3;37;0;1;737226;39;40947;3011324;15506;0
163681;2;378;3;DUDA-EPURENI;0;3;37;0;1;0;39;40951;;15507;0
163690;3;163681;22;EPURENI;1;3;37;0;1;737233;39;40951;1004507;15508;0
163707;3;163681;23;BOBESTI;1;3;37;0;1;737231;39;40951;3001180;15509;0
163716;3;163681;23;DUDA;1;3;37;0;1;737232;39;40951;3004366;15510;0
163725;3;163681;23;VALEA GRECULUI;1;3;37;0;1;737234;39;40951;3012833;15511;0
163734;2;378;3;DUMESTI;0;3;37;0;1;0;39;40967;;15512;0
163743;3;163734;22;DUMESTI;1;3;37;0;1;737235;39;40967;1004454;15513;0
163752;3;163734;23;DUMESTII VECHI;1;3;37;0;1;737236;39;40967;3004455;15514;0
163761;3;163734;23;SCHINETEA;1;3;37;0;1;737237;39;40967;3010767;15515;0
163770;3;163734;23;VALEA MARE;1;3;37;0;1;737238;39;40967;3012923;15516;0
163789;2;378;3;EPURENI;0;3;37;0;1;0;39;40974;;15517;0
163798;3;163789;22;EPURENI;1;3;37;0;1;737240;39;40974;1004508;15518;0
163805;3;163789;23;BARLALESTI;1;3;37;0;1;737241;39;40974;3000777;15519;0
163814;3;163789;23;BURSUCI;1;3;37;0;1;737242;39;40974;3001927;15520;0
163823;3;163789;23;HORGA;1;3;37;0;1;737243;39;40974;3005909;15521;0
163832;2;378;3;FALCIU;0;3;37;0;1;0;39;40983;;15522;0
163841;3;163832;22;FALCIU;1;3;37;0;1;737245;39;40983;1004563;15523;0
163850;3;163832;23;BOGDANESTI;1;3;37;0;1;737246;39;40983;3001271;15524;0
163869;3;163832;23;BOZIA;1;3;37;0;1;734247;39;40983;3001481;15525;0
163878;3;163832;23;COPACEANA;1;3;37;0;1;737248;39;40983;3003168;15526;0
163887;3;163832;23;ODAIA BOGDANA;1;3;37;0;1;737249;39;40983;3008187;15527;0
163896;3;163832;23;RANZESTI;1;3;37;0;1;737251;39;40983;3009808;15528;0
167295;2;378;3;FERESTI;;3;37;0;1;0;39;41012;;15529;0
166654;3;167295;22;FERESTI;1;3;37;0;1;737566;39;41012;1004699;15530;0
167231;2;378;3;FRUNTISENI;;3;37;0;1;0;39;41050;;15531;0
164151;3;167231;22;FRUNTISENI;1;3;37;0;1;737281;39;41050;1004897;15532;0
164160;3;167231;23;GRAJDENI;1;3;37;0;1;737282;39;41050;3005482;15533;0
163903;2;378;3;GAGESTI;0;3;37;0;1;0;39;41058;;15534;0
163912;3;163903;22;GAGESTI;1;3;37;0;1;737255;39;41058;1004967;15535;0
163921;3;163903;23;GIURCANI;1;3;37;0;1;737256;39;41058;3005297;15536;0
163930;3;163903;23;PEICANI;1;3;37;0;1;737257;39;41058;3008693;15537;0
163949;3;163903;23;POPENI;1;3;37;0;1;737258;39;41058;3009351;15538;0
163958;3;163903;23;TUPILATI;1;3;37;0;1;737259;39;41058;3012380;15539;0
163967;2;378;3;GHERGHESTI;0;3;37;0;1;0;39;41109;;15547;0
163976;3;163967;22;GHERGHESTI;1;3;37;0;1;737270;39;41109;1005190;15548;0
163985;3;163967;23;CHETROSU;1;3;37;0;1;737271;39;41109;3002609;15549;0
163994;3;163967;23;CORODESTI;1;3;37;0;1;737272;39;41109;3003295;15550;0
